Source,Site,Type,ID,plotID,Species,dbh,Age
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG170-150A,Ash,10,18
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG170-150A,Ash,7.5,18
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG170-150A,Ash,8.1,18
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG170-150A,Hawthorn,7,18
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG170-150A,Hawthorn,7.7,18
NC,ArgerFen1,NC,EA-NC-2030-ARG1,EA-NC-2030-ARG10-30B,None,0,18
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,20.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,15.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,15.7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,17.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,13.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,10.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,8.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,13.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,29.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,10.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,13.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,10.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,10.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,17.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,14.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,13.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,15.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,14.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,15.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,13.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,14.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.6,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,9.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.4,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,8.7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,9.7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,7.5,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,11.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Alder,12.1,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Birch,11.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Birch,26.6,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Birch,21.1,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,11,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,9.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,10.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,7.1,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,7,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,24.1,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,15.9,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,11.8,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,22.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,7.3,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30B,Oak,16.2,19
NC,ArgerFen1,PL,EA-PL-2030-ARG1,EA-PL-2030-ARG10-30A,Willow,23.1,19
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG20-30A,None,0,17
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG20-30B,None,0,17
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG230-70A,None,0,17
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG230-70B,None,0,17
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG270-150A,None,0,17
NC,ArgerFen2,NC,EA-NC-0510-ARG2,EA-NC-0510-ARG270-150B,None,0,17
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,21.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,18.7,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,27.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,25,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,27,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Ash,26.9,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Ash,11.9,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Ash,14.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Ash,13.7,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Ash,10.8,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Ash,21.7,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,111.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,9.7,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,21.8,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,16.9,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,18.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,7.6,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,7.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,18.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,14.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Beech,10.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hawthorn,12.2,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hawthorn,14.1,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hawthorn,8.8,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hawthorn,11,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hawthorn,14.2,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,7.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,7.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,7.2,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.3,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.7,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.6,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.8,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,7.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.8,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60A,Hazel,8.1,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hazel,7.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Hazel,7.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Sycamore,8.3,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Sycamore,7.1,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Sycamore,10,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Sycamore,15,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Willow,20.4,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Willow,15.2,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Yew,7.5,EW
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,CH-EWNC-2030-BLAC 10-60B,Yew,10,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,19,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,12,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,27,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,50.4,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,43.6,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,39,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,38.7,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,45.6,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,61.5,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,39.5,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,31,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,12.2,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,25.6,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Ash,18.1,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hawthorn,20,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hawthorn,16,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hawthorn,8.3,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hawthorn,15.8,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,16.9,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,8.6,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,7.3,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,10.2,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,7.6,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,18.8,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,8.1,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,8,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,15.1,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,8.5,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Hazel,8.4,EW
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,CH-EWPL-2030-BLAC 10-60B,Field maple,14.8,EW
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.3,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.6,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.2,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.2,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.6,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,8.3,25
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Birch,18.4,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Birch,28,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Birch,36.1,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Birch,21.8,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Birch,28.9,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Birch,11.7,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Birch,11.5,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Birch,42.8,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Hawthorn,61,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Hazel,7,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Hazel,9.1,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Hazel,8.2,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Hazel,7.4,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60B,Hazel,8.4,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Holly,9.3,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Holly,9.9,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,34.5,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,19.9,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,47.2,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,26.4,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,17.8,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,7.7,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Oak,12.1,EW
NC,Bowdown,Mature,SE-EWNC-6000-BOWD,SE-EWNC-6000-BOWD 10-60A,Rowan,7.3,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,9.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,10.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,12.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14.7,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,16.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,8.4,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,19.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,10.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,13.5,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,16.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,27.3,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,15.5,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,11.7,EW
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.5,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,8.5,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.9,25
NC,Blackbush,NC,CH-NC-2030-BLAC,CH-NC-2030-BLAC70-150A,Hawthorn,7.3,25
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,15.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,15.6,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,15.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14.6,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,23.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14.5,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,7.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,12.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,12.6,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,12.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,7.7,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,14.6,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,8.9,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,13,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,15.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,8.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,7.3,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Birch,20.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60B,Birch,10.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60B,Birch,12.7,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60B,Birch,14.1,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60B,Birch,14.7,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60B,Birch,9.8,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,7.2,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,7.4,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,8.6,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,11,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,7.9,EW
NC,Bowdown,Mature,SE-EWPL-5060-BOWD,SE-EWPL-5060-BOWD 10-60A,Hazel,17.4,EW
