ID,siteEffCan,mean10mEffCan,sd10mEffCan,mean30mEffCan,sd30mEffCan,site_area,gap_prop,patch_den,np,pd,ta,area_mn,area_sd,para_mn,para_sd,ai,cohesion,glcmCorrelation_mean,glcmCorrelation_sd,glcmContrast_mean,glcmContrast_sd,glcmEntropy_mean,glcmEntropy_sd,siteEffStories,mean10mEffStories,sd10mEffStories,mean30mEffStories,sd30mEffStories
191362,3.5,1.64,0.84,1.99,0.9,14.449507083178222,0.09120034285004448,5.882553606202595,85,6450.144179693429,1.3178,0.015503529411764708,0.12188256979867258,1.4436481730310176,0.6501231499849256,93.98582525469406,99.24412699367787,0.39,0.28,8.7,9.25,2.62,0.82,3.92,3.21,0.81,3.58,0.57
191694,4.25,1.72,1.07,1.97,1.22,8.360084274013714,0.03405468063102602,7.29657716365503,61,21426.062521952932,0.2847,0.0046672131147540985,0.005076406908811107,1.0960508272369398,0.52850821796216,92.8923086646912,89.59852168659023,0.4,0.27,15.64,12.84,3.08,0.42,3.92,3.21,0.81,3.58,0.57
192053,3.67,1.48,0.89,1.9,1.2,1.8354896720468998,0.014110675965349812,7.0825786698667015,13,50193.05019305019,0.0259,0.0019923076923076925,0.002363423201792102,2.067525948282344,1.1377268358633537,89.41832938775674,87.66047012466628,0.4,0.26,2.48,2.8,2.4,0.56,3.92,3.21,0.81,3.58,0.57
192145,3.49,1.49,0.9,1.87,1.2,1.6597935894069378,0.013736647825074857,4.217391876119473,7,30701.75438596491,0.0228,0.0032571428571428573,0.0035165594657549128,1.2407181729696941,0.4852321677085522,92.97240447913288,90.67132313307151,0.46,0.25,3.9,4.42,2.62,0.54,3.92,3.21,0.81,3.58,0.57
192417,3.21,1.3,0.7,1.58,0.97,5.359794377812743,0.01557895585428693,4.477783718597441,24,28742.51497005988,0.0835,0.003479166666666667,0.006388983668694152,1.9550844383505672,1.2064782218765218,91.23246033286709,92.06113310910624,0.34,0.27,4.23,4,2.62,0.55,3.92,3.21,0.81,3.58,0.57
192446,3.9,1.27,0.59,1.54,0.89,10.606435561439861,0.03045320910394063,3.4884481016897935,37,11455.108359133126,0.323,0.00872972972972973,0.02552766326148149,1.8833781074584954,1.2039743223376163,92.74593454923244,96.51804728896568,0.33,0.29,0.83,1.24,1.59,0.73,3.92,3.21,0.81,3.58,0.57
194918,4.21,1.56,0.96,1.89,1.23,1.880888590116892,0.062364140341087476,15.949908015623395,30,25575.44757033248,0.1173,0.00391,0.00635714911163693,1.7921895211144547,0.7463215766501009,80.8519986984413,91.83131338181283,0.36,0.27,4.95,3.79,2.8,0.46,3.92,3.21,0.81,3.58,0.57
298822,3.82,1.44,0.79,1.65,0.95,8.791017085910275,0.027505349794797105,6.597643871373995,58,23986.76592224979,0.24180000000000001,0.004168965517241379,0.005542790699244577,1.64542325913062,1.0228186911896673,84.10153017986357,90.04153021253966,0.36,0.27,8.45,10.14,2.69,0.65,3.92,3.21,0.81,3.58,0.57
299021,4.25,1.63,0.92,2.02,1.16,5.730801361744344,0.03461994012293089,3.48991331884384,20,10080.645161290322,0.19840000000000002,0.00992,0.020112959948618624,1.387132185223839,1.0200692057422283,92.77729010109557,96.28971889698414,0.43,0.27,7.84,8.82,2.78,0.59,3.92,3.21,0.81,3.58,0.57
305284,3.25,1.4,0.84,1.75,1.08,4.626752461095131,0.01428647859504341,6.700163940186773,31,46898.63842662632,0.0661,0.002132258064516129,0.002161232225186085,1.7774802942954833,0.8520100152261522,86.28536389728862,84.74253675223106,0.34,0.27,4.65,4.81,2.66,0.51,3.92,3.21,0.81,3.58,0.57
56429,3.84,1.5,0.9,1.91,1.22,1.8839262024762458,0.044746975698514886,10.61612709336059,20,23724.79240806643,0.0843,0.004215,0.007893920045466038,1.3896771378333876,0.7963892887332295,89.222643700903,93.71175647432254,0.36,0.27,8.21,6.28,2.9,0.54,3.92,3.21,0.81,3.58,0.57
BF_M1,4.34,1.82,1.1,2.46,1.51,1.103688183536695,0.07782995349713648,24.46343125055512,27,31431.897555296855,0.0859,0.0031814814814814817,0.004122456048843199,1.792656143663769,1.0512546747656564,85.30504419465136,90.09736211576815,0.38,0.28,5.14,4.49,2.78,0.44,3.92,3.21,0.81,3.58,0.57
BF_M2,4.43,1.65,0.9,1.93,1.09,3.268503502248251,0.04075259515811378,11.626115735798225,38,28528.528528528528,0.1332,0.003505263157894737,0.005003455420516153,1.625181471244573,0.8741122841488107,82.40639395605005,89.39120946541533,0.37,0.27,7.02,6.58,2.78,0.62,3.92,3.21,0.81,3.58,0.57
BF_P1,3.4,1.55,0.81,1.88,1.07,3.993381141959503,0.8161254546318611,2.2537292785390903,9,276.1498573225737,3.2591,0.36212222222222223,1.0850542472357982,2.5255075841142927,1.4017539086338195,97.25483260190758,99.99117173561889,0.26,0.3,0.41,0.9,0.95,0.83,3.92,3.21,0.81,3.58,0.57
CH-EW-0510-LANG,4.01,1.67,1.1,2.12,1.37,6.176597549364296,0.09102098615084002,17.647256297476986,109,19388.118107435075,0.5622,0.005157798165137615,0.010300398172616486,1.4763899046703048,0.8866967038579057,90.9971671239227,91.60558748893416,0.4,0.27,5.99,5.87,2.77,0.59,3.92,3.21,0.81,3.58,0.57
CH-EW-1020-HEAR,4.05,1.9,1.24,2.31,1.47,9.034222490324899,0.34673708815060916,10.95833095831135,99,3160.4150039904225,3.1325000000000003,0.031641414141414144,0.2034833242980062,1.3837622201272237,0.6649892575324057,94.52368316291799,99.34952151820154,0.37,0.28,6.12,8.02,2.19,1.2,3.92,3.21,0.81,3.58,0.57
CH-EW-1020-HUC3,3.81,1.75,0.98,1.95,1.11,2.4447423418180088,0.03489120245553873,12.271231813202364,30,35169.98827667057,0.0853,0.0028433333333333336,0.0056328888486822815,1.4738587428512333,0.4623073591616993,92.88188634243342,89.30364516807283,0.41,0.27,4.6,3.99,2.8,0.43,3.92,3.21,0.81,3.58,0.57
CH-EW-3040-HOME,3.31,1.4,0.71,1.62,0.89,2.5897623542048036,0.007220739760016285,2.316814896261909,6,32085.561497326198,0.0187,0.003116666666666667,0.0036570024154581396,2.047400126823082,1.3933518108463978,89.90563552781055,91.8712646616052,0.37,0.28,6.15,5.56,2.83,0.43,3.92,3.21,0.81,3.58,0.57
CH-EWNC-0510-SL01,3.5,1.47,0.73,1.76,1,3.8216248555297962,0.008896739288997152,1.5700128157053796,6,17647.058823529413,0.034,0.005666666666666667,0.012027080554592902,1.9752654262588036,1.1572703682663354,93.21851878983223,96.96402994707486,0.28,0.27,6.74,5.94,2.78,0.49,3.92,3.21,0.81,3.58,0.57
CH-EWNC-0510-SL02,4.1,1.51,0.92,1.84,1.21,3.5827908840987743,0.01789108046592675,9.210696651725158,33,51482.05928237129,0.0641,0.0019424242424242425,0.0035475370243866293,1.6776302377032242,0.6304946929316481,87.94484641707153,86.66266074790629,0.42,0.27,6.09,5.66,2.84,0.47,3.92,3.21,0.81,3.58,0.57
CH-EWNC-1020-HUC1,4.15,1.57,0.94,1.91,1.13,0.7570241020186804,0.040553530486196386,2.6419238101756606,2,6514.657980456026,0.0307,0.01535,0.020293964620053916,0.9760942760942761,0.5994932239150594,91.86600082744314,99.4766297714659,0.3,0.27,3.44,2.32,2.72,0.33,3.92,3.21,0.81,3.58,0.57
CH-EWNC-2030-BLAC,3.82,1.42,0.77,1.71,0.99,10.274859326716047,0.0356987855830074,4.476946937890787,46,12540.894220283533,0.3668,0.007973913043478262,0.039130263563769266,1.3927256596384854,0.4750593004415751,96.1835095773116,96.62126259824663,0.41,0.27,4.06,4.28,2.62,0.64,3.92,3.21,0.81,3.58,0.57
CH-EWNC-2030-BULW,4.43,1.28,0.71,1.53,1.02,3.059142787111376,0.02951807296489963,13.075558345470487,40,44296.78848283499,0.0903,0.0022575,0.0034652773966736684,1.7128864056044362,0.8382225498255303,87.07641931726074,85.92091581761248,0.37,0.28,6.77,5.34,2.92,0.43,3.92,3.21,0.81,3.58,0.57
CH-EWNC-2030-FAMN,3.43,1.46,0.81,1.74,1,5.307128209819645,0.043300254095012605,4.7106455716941475,25,10879.025239338556,0.2298,0.009192,0.009079047306848885,0.8573509801905493,0.3723212693335083,94.40090599191315,93.27802327057505,0.44,0.27,3.72,4.41,2.52,0.61,3.92,3.21,0.81,3.58,0.57
CH-EWNC-6000-FAM2,4.09,1.82,1.06,2.35,1.31,4.898086569579831,0.06529080191970417,9.799745128661039,48,15009.3808630394,0.31980000000000003,0.0066625,0.010286380688054203,1.174108803438552,0.5427385456129917,93.00351043636275,92.84095406412104,0.45,0.27,3.77,4.37,2.57,0.61,3.92,3.21,0.81,3.58,0.57
CH-EWNC-6000-NORT,3.16,1.63,1.02,1.93,1.05,3.497971690471214,0.06303653074170429,13.15047806856416,46,20861.678004535148,0.2205,0.004793478260869565,0.015998297161801147,1.2989792588436169,0.42956630288495534,93.10752836653131,93.28630775289929,0.4,0.27,8.22,7.31,2.84,0.62,3.92,3.21,0.81,3.58,0.57
CH-EWNC-6000-PRES,3.11,1.33,0.68,1.61,0.98,1.5734842204401736,0.009469430837909394,2.5421290840025215,4,26845.637583892614,0.014900000000000002,0.0037250000000000004,0.0031063107807601394,1.0678116928116927,0.38362199037604494,94.0070811755584,92.87235679243837,0.42,0.27,4.08,4.71,2.64,0.53,3.92,3.21,0.81,3.58,0.57
CH-EWPL-0510-SL12,3.43,1.31,0.73,1.62,1.04,1.6212773273928092,0.009868761950634162,5.551178597231716,9,56250,0.016,0.0017777777777777779,0.0027183532596858056,2.3366597703947103,1.112510188327797,76.48911406271395,90.30659333815872,0.39,0.28,4.08,3.42,2.78,0.4,3.92,3.21,0.81,3.58,0.57
CH-EWPL-1020-HUC1,4.05,1.29,0.68,1.58,0.95,1.084029024004098,0.005811652511599342,2.767453576952068,3,47619.04761904762,0.0063,0.0021,0.0013527749258468683,1.3928571428571428,0.36076732283355406,87.86270459240426,90.79278929408837,0.38,0.28,6.3,4.41,2.96,0.32,3.92,3.21,0.81,3.58,0.57
CH-EWPL-2030-BLAC,3.86,1.25,0.66,1.46,0.86,2.0159247471868063,0.005406947861129634,2.9763015749337436,6,55045.87155963303,0.0109,0.0018166666666666667,0.0016714265364252978,1.4385359385359384,0.5228637832452142,95.92713648916109,87.08092917406341,0.4,0.28,7.66,7.19,2.92,0.38,3.92,3.21,0.81,3.58,0.57
CH-EWPL-2030-BULW,3.97,1.62,1,1.84,1.11,6.33100499952808,0.18742679876077345,13.583941255205222,86,7247.598179673016,1.1866,0.013797674418604652,0.09432807077272658,1.4344213768986613,0.7429721753590987,93.67958911274725,98.8438412301269,0.42,0.28,7.36,6.72,2.68,0.93,3.92,3.21,0.81,3.58,0.57
CH-EWPL-2030-FAMN,4.32,1.64,0.94,2.04,1.06,1.0163002559340326,0.008954046746388574,7.871689447374571,8,87912.08791208791,0.0091,0.0011375,7.909081579334698e-4,1.6916500884173296,0.5303563283632007,91.69963457286897,80.29218683317657,0.45,0.26,2.96,3.56,2.48,0.61,3.92,3.21,0.81,3.58,0.57
CH-EWPL-6000-FAM2,4.28,1.7,0.92,2.18,1.17,3.736741770620458,0.05820578818425705,8.831223034852792,33,15172.413793103447,0.21750000000000003,0.006590909090909092,0.010682180361364776,1.3443494491686094,0.7944720939354417,90.00552987738988,93.59952102656524,0.35,0.28,1.68,2.33,2.05,0.68,3.92,3.21,0.81,3.58,0.57
CH-EWPL-6000-NORT,4.12,1.46,0.81,1.76,1.13,3.0002760974524256,0.021698003078875736,2.9997239279551704,9,13824.884792626728,0.0651,0.007233333333333334,0.005632938842203064,0.9581353941605697,0.3848905016220952,90.73268606648256,93.327071753941,0.4,0.28,5.87,7.13,2.59,0.68,3.92,3.21,0.81,3.58,0.57
CH-EWPL-6000-PRES,3.22,1.2,0.58,1.39,0.81,0.9944730351444334,0.03217784582299151,12.066692183621818,12,37500,0.032,0.0026666666666666666,0.004992600585472526,2.1858395488692097,1.1165628889662014,85.11634767563565,91.65212501149985,0.38,0.29,7.16,5.91,2.88,0.45,3.92,3.21,0.81,3.58,0.57
CH-NC-0510-LANG,3.24,1.33,0.8,1.72,1.13,4.9921536250748675,0.8781580714944955,0.20031434829592268,1,22.810739296060582,4.383900000000001,4.383900000000001,NA,0.04740071625721389,NA,99.28947157313286,100,0.19,0.35,0,0.15,0,0.05,3.92,3.21,0.81,3.58,0.57
CH-NC-0510-SL01,3.02,1.27,0.68,1.52,0.93,4.887911694975569,0.8877410785592534,0.40917269476366763,2,46.09144542772861,4.339200000000001,2.1696000000000004,3.0674292167872435,0.855068455262066,1.1477731977661323,99.39097068183762,99.99743904369306,0.23,0.31,0.09,0.64,0.16,0.45,3.92,3.21,0.81,3.58,0.57
CH-NC-0510-SL02,2.82,1.29,0.73,1.58,1,2.8498124036014545,0.9042349583233756,0.3509002903967463,1,38.806317668516435,2.5769,2.5769,NA,0.037176452326438736,NA,99.6934551702593,100,0.22,0.34,0.17,1.7,0.11,0.42,3.92,3.21,0.81,3.58,0.57
CH-NC-1020-HEAR,2.13,1.2,0.61,1.44,0.97,1.4773525543548167,0.9589451047578115,0.6768865001466869,1,70.58657443354274,1.4167,1.4167,NA,0.044469541893131924,NA,99.7294892329596,100,0.07,0.26,0.01,0.05,0.04,0.18,3.92,3.21,0.81,3.58,0.57
CH-NC-1020-HUC1,4.87,1.77,0.94,2.33,1.26,1.7728414120088332,0.6062584011855454,4.512529967886456,8,744.3245254931151,1.0748,0.13435,0.37741330130243156,1.4436371625275592,0.5270423088363371,94.81865608418705,99.96070332974978,0.29,0.28,0.8,0.83,1.59,0.8,3.92,3.21,0.81,3.58,0.57
CH-NC-1020-HUC3,4.32,1.57,0.88,1.84,1.1,0.5811312595819589,0.17293855448818127,17.20781636698321,10,9950.248756218905,0.1005,0.01005,0.02636699325545735,1.4054128193681945,0.6457315670820227,96.16895849000886,97.51665708238457,0.26,0.28,3.01,1.59,2.71,0.31,3.92,3.21,0.81,3.58,0.57
CH-NC-2030-BLAC,4.4,1.79,0.91,2.03,1.21,4.644082557179034,0.7270542584951366,3.4452445241884155,16,473.8634680882571,3.3765,0.21103125,0.8248335789468888,1.3730550799944423,0.743230392316562,93.6305957101422,99.95849730242011,0.27,0.28,0.45,0.28,1.38,0.49,3.92,3.21,0.81,3.58,0.57
CH-NC-2030-BULW,1.72,1.08,0.33,1.13,0.44,28.759704593938974,0.9586433654054417,1.0083552807462308,29,105.18565267697485,27.5703,0.9507,5.109060178811196,1.650071458884166,0.9280810102779855,99.49619037739662,99.9832710420953,0.19,0.3,0.06,0.18,0.2,0.46,3.92,3.21,0.81,3.58,0.57
CH-NC-2030-FAMN,4.79,1.6,0.85,1.94,1.09,6.707844590274524,0.4610571933172097,10.286463717427317,69,2231.0602386264427,3.0927000000000002,0.04482173913043478,0.35329665582971537,1.3189602025605007,0.40486629693181386,93.62587967256941,99.87202748164897,0.34,0.28,0.6,0.61,1.48,0.73,3.92,3.21,0.81,3.58,0.57
CH-NC-3040-HOME,3.98,1.61,0.96,1.88,1.15,6.35060461338684,0.7297415414952881,1.5746532194620289,10,215.78231879679777,4.6343000000000005,0.46343000000000006,1.460154291733126,1.2810638387019384,0.611925538182452,96.71799100281926,99.98804464525027,0.34,0.3,0.8,1.23,1.12,1.09,3.92,3.21,0.81,3.58,0.57
CH-NC-6000-FAM2,3.9,1.59,0.92,1.95,1.16,1.666821187366359,0.0465556837099071,13.798720687214733,23,29639.175257731957,0.0776,0.003373913043478261,0.004908361825525568,1.338010199953716,0.48684797785593764,92.81629728251065,90.25928648537486,0.44,0.26,2.72,3.4,2.43,0.62,3.92,3.21,0.81,3.58,0.57
CH-NC-6000-NORT,3.55,1.59,1.01,1.91,1.23,4.656630331473006,0.11446044930764325,7.730912148358644,36,6754.22138836773,0.533,0.014805555555555556,0.038435912852765666,1.1494402385699516,0.7206250493589645,92.60878114965465,97.12819427893194,0.44,0.27,3.28,4.11,2.41,0.74,3.92,3.21,0.81,3.58,0.57
CH-NC-6000-PRES,3.81,1.41,0.72,1.72,1.04,1.3334880865357817,0.0022497388842772394,2.2497388842772392,3,100000,0.003,0.001,2.645751311064591e-4,1.512108262108262,0.26232784528127306,94.83333333333334,83.69016673534009,0.37,0.27,2.55,2.35,2.43,0.6,3.92,3.21,0.81,3.58,0.57
CH-PL-0510-LANG,2.64,1.25,0.74,1.51,1.01,5.971247668759245,0.9252840120677913,0.33493837652451225,2,36.19843984724258,5.5251,2.76255,1.8289316895390055,0.04566248428514645,0.009344138997433136,99.359271478038,99.85406862728954,0.06,0.2,0,0.1,0,0.05,3.92,3.21,0.81,3.58,0.57
CH-PL-0510-SL12,1.38,1.01,0.09,1.01,0.07,3.675273412320949,0.9796822157310489,0.2720886007140612,1,27.773148919624507,3.6006,3.6006,NA,0.028328611898016998,NA,99.81851686397141,100,NA,NA,0,0,0,0,3.92,3.21,0.81,3.58,0.57
CH-PL-1020-HEAR,1.49,1.12,0.46,1.22,0.6,6.053737522208505,0.98431753576031,0.16518720812249277,1,16.78190239645566,5.9588,5.9588,NA,0.023561790964623748,NA,99.82053636876827,99.99999999999999,0.09,0.25,0.01,0.07,0.04,0.2,3.92,3.21,0.81,3.58,0.57
CH-PL-1020-HUC1,4.51,1.5,0.76,1.77,1.06,0.9297840055839129,0.04259053690123529,10.755186086170527,10,25252.52525252525,0.0396,0.00396,0.006755113289616655,1.389755960002439,0.45822069357550027,90.8944931367743,93.41998813994232,0.3,0.28,2.03,1.76,2.4,0.47,3.92,3.21,0.81,3.58,0.57
CH-PL-1020-HUC3,3.65,1.67,0.76,1.96,0.9,3.9261207892492416,0.018720768907890577,12.225808266377518,48,65306.12244897958,0.07350000000000001,0.00153125,0.0012859562631125127,1.5185954839261109,0.3997015005073069,91.64486158819822,79.90477144120719,0.29,0.27,2.02,1.33,2.45,0.41,3.92,3.21,0.81,3.58,0.57
CH-PL-2030-BLAC,4.08,1.58,0.95,1.94,1.28,1.7903532591836526,0.174099719371654,7.819685823558408,14,4491.498235482835,0.31170000000000003,0.022264285714285716,0.043929184396688296,1.4544230497646895,0.8995882537461548,92.83986948051347,98.25166490750682,0.43,0.28,1.83,1.76,2.24,0.71,3.92,3.21,0.81,3.58,0.57
CH-PL-2030-BULW,2.93,1.34,0.72,1.53,0.88,1.526511960027297,0.7864989148060989,11.791587928127418,18,1499.2503748125935,1.2006000000000001,0.06670000000000001,0.2748634570109312,2.206550347418249,1.3008871258049441,95.77708834862759,99.84014672062413,0.26,0.29,0.58,1.01,0.86,1.01,3.92,3.21,0.81,3.58,0.57
CH-PL-2030-FAMN,4.23,1.5,0.82,1.79,1.07,2.028462875025719,0.21750459692017088,21.691301596753213,44,9972.8014505893,0.44120000000000004,0.010027272727272728,0.028605791929675536,1.3183270810290024,0.5144230866175974,89.53945992338234,96.96455126086084,0.36,0.28,0.77,0.61,1.79,0.55,3.92,3.21,0.81,3.58,0.57
CH-PL-3040-HOME,2.96,1.38,0.68,1.59,0.84,3.2670388699669393,0.01095793512868804,2.448700587416322,8,22346.368715083798,0.0358,0.004475,0.005524167681327982,1.7258960980036298,0.8431226978749964,80.83446744750779,93.84743607621598,0.39,0.26,1.31,1.19,2.12,0.59,3.92,3.21,0.81,3.58,0.57
CH-PL-6000-FAM2,4.03,1.6,0.96,1.94,1.2,1.4531641556206158,0.1408650214831214,16.515684003883308,24,11724.47484123107,0.20470000000000002,0.008529166666666668,0.021133868946945487,1.4049666342317073,0.7540176916125775,89.13027529816303,96.16627144167201,0.4,0.28,1.97,2.44,2.17,0.73,3.92,3.21,0.81,3.58,0.57
CH-PL-6000-NORT,3.57,1.53,0.83,1.87,1,2.485151519915811,0.030943787283684472,6.035849275101001,15,19505.851755526655,0.07690000000000001,0.005126666666666667,0.0074038085437415895,1.2577116341683507,0.5835943827575137,94.53077612019258,92.83336613820623,0.4,0.27,1.46,2.01,2.03,0.67,3.92,3.21,0.81,3.58,0.57
CH-PL-6000-PRES,2.69,1.23,0.54,1.39,0.67,5.800799015456904,4.1373610663029715e-4,0.3447800888585809,2,83333.33333333333,0.0024000000000000002,0.0012000000000000001,4.242640687119285e-4,1.6444444444444444,0.12570787221094182,82.67045454545453,90.42702794011227,0.32,0.27,6.95,5.47,2.88,0.41,3.92,3.21,0.81,3.58,0.57
CS_M1,4.29,1.37,0.7,1.67,0.97,7.014428319273965,0.012460031811836438,3.2789557399569573,23,26315.789473684206,0.0874,0.0038,0.005051192478469362,1.4772486670014475,0.8085043591584862,83.52149340091329,90.34006245684787,0.41,0.26,6.11,6.75,2.71,0.61,3.92,3.21,0.81,3.58,0.57
